index,Acc,PValue,FDR,candidate,S1,S2,S3,C1,C2,C3,mean_s,mean_c,Log2FC,Log10signal,-Log10PValue,Log10signal_Q,transcript_id,gene_id,transcript_mean,Intensity,Mol. weight [kDa],S1_copy_number,S2_copy_number,S3_copy_number,C1_copy_number,C2_copy_number,C3_copy_number,mean_s_cn,mean_c_cn
195,195_ENST00000005260_Q9UHR4__BAIAP2L1,0.001337649455571357,0.002969308122417038,high,185743.49167828567,180449.7492100145,178637.05372679984,205348.9500922484,199293.95665233218,205478.7094360104,181610.09820503334,203373.87206019703,0.1632899203988023,5.585442646988275,2.8736576828740428,14,ENST00000005260,ENSG00000006453,0.1632899203988023,152320000,56.882,10423,10307,10212,11750,11373,11711,10314,11611
196,196_ENST00000355413_Q53H12_A4D1U5_AGK,0.8821942888075133,0.9007042147552802,no,2649797.915000368,2701793.1512984727,2684898.832192548,2685631.8375537954,2709943.8379053115,2655253.5826846296,2678829.966163796,2683609.752714579,0.002571880166884092,6.729362423159096,0.05443575810534522,42,ENST00000355413,ENSG00000006530,0.002571880166884092,13809000000,47.137,1167862,1212069,1205497,1206921,1214522,1188560,1195142,1203334
197,197_ENST00000617288_P43353_A0A024R5K0_ALDH3B1,5.849897209192852e-07,7.920543793020135e-06,high,140835.114578437,144963.4278964859,158288.5599171039,288077.6459695763,284041.555349046,282668.6464165855,148029.0341306756,284929.2825784026,0.9447237260108479,5.636446086435036,6.232851765007142,15,ENST00000617288,ENSG00000006534,0.9447237260108479,390010000,47.681999999999995,21465,22489,24577,44770,44022,43756,22843,44182
199,199_ENST00000264042_O94887__FARP2,0.003914487012130296,0.007449494245175195,high,270315.8435636016,282400.01539957273,293416.5069242223,314293.3008686482,321430.73591826257,310465.0486743078,282044.1219624655,315396.3618204062,0.16124514808560142,5.776294647943038,2.4073251435417893,19,ENST00000264042,ENSG00000006607,0.16124514808560142,265290000,119.89,8077,8589,8932,9576,9767,9422,8532,9588
202,202_ENST00000275428_O75223_A0A090N7V5_GGCT,8.56484145110853e-05,0.00030713314877601783,high,771965.8373714803,736658.2573952923,753704.1612596324,628134.244931253,653411.7942798059,637912.8866024317,754109.4186754683,639819.6419378301,-0.2371085860690404,6.144240672350132,4.067280672108395,28,ENST00000275428,ENSG00000006625,-0.2371085860690404,1180700000,21.006999999999998,251116,243915,249768,208345,216138,210753,248266,211745
203,203_ENST00000595564_Q8N7H5__PAF1,1.689697794589766e-05,8.76394288938064e-05,high,940835.5918945621,956177.2150433685,978651.1923300023,806594.2648782254,786934.2055112043,801320.8233683273,958554.6664226443,798283.0979192524,-0.2639602460496706,6.2447316583056445,4.772190962769858,31,ENST00000595564,ENSG00000006712,-0.2639602460496706,1211100000,55.472,94326,97578,99955,82457,80228,81595,97286,81426
204,204_ENST00000310301_P49754__VPS41,0.0016937124309207713,0.0036128632061272247,high,2025153.9577884139,2043912.1201115847,2045197.979258658,2159530.3521996285,2156188.101403,2139249.6374889463,2038088.0190528855,2151656.030363858,0.07823110451712102,6.622187492818041,2.7711603249769463,41,ENST00000310301,ENSG00000006715,0.07823110451712102,8756400000,98.565,346429,355890,356411,376678,375068,371668,352910,374471
207,207_ENST00000426905_Q9BQ52__ELAC2,4.5143841320961965e-05,0.00018511741673442474,high,835804.9793304262,847487.0474929315,846639.0732860048,741402.2851793697,746821.1895435504,730129.5325624611,843310.3667031209,739451.0024284604,-0.18960913491073716,6.199415441784964,4.345401489265388,30,ENST00000426905,ENSG00000006744,-0.18960913491073716,3142200000,87.56299999999999,152878,157786,157760,138276,138907,135637,156141,137606
209,209_ENST00000444736_P41247_A0A024RBU8_PNPLA4,2.0618344125042875e-05,0.00010100346856618013,high,62323.866105780915,67523.0722327392,65339.02487141,96046.92184130265,95361.47729929133,89978.68950254197,65061.98773664337,93795.69621437865,0.5277068272110377,5.201008226508581,4.685746216173407,7,ENST00000444736,ENSG00000006757,0.5277068272110377,228160000,27.98,25810,28463,27565,40557,40158,37845,27279,39520
210,210_ENST00000262891_Q96L34__MARK4,0.01793367181440739,0.028266480368644865,med,220224.16398216042,253061.07664596665,254553.02095821928,207894.7721169576,214229.65408709692,214195.805633037,242612.75386211544,212106.74394569718,-0.19386490103701004,5.657743576612839,1.7463307820788065,16,ENST00000262891,ENSG00000007047,-0.19386490103701004,218850000,82.51899999999999,10363,12121,12202,9975,10251,10237,11562,10154
211,211_ENST00000445755_Q96CT7_A0A024R7M8_CCDC124,0.4193373498068719,0.47239671241951725,no,691813.0400578956,638207.5553738828,643536.5833866851,650625.8461247585,640609.7679071503,640410.6506450779,657852.3929394878,643882.0882256622,-0.030967395380215052,6.114522408867788,0.3774364538553867,28,ENST00000445755,ENSG00000007080,-0.030967395380215052,1992700000,25.835,330705,310535,313390,317130,311396,310919,318210,313148
212,212_ENST00000397195_P43034__PAFAH1B1,0.12468853189165428,0.15908139258725726,no,4009676.526772203,3633991.8711156375,3679826.5698750266,3595500.2132442957,3577939.384874011,3622760.9799265354,3774498.3225876223,3598733.526014948,-0.06879562564919686,6.867657890350356,0.9041734885038585,45,ENST00000397195,ENSG00000007168,-0.06879562564919686,24746000000,46.637,2327913,2147523,2176427,2128484,2112305,2136158,2217287,2125649
214,214_ENST00000528896_Q14667__KIAA0100,0.0029193898935082714,0.005753505511776611,high,471476.85971562215,513889.70444822096,529702.00220696,432400.5069488568,440081.0058741932,435844.77867043624,505022.85545693437,436108.76383116207,-0.2116606979421667,5.973650364695338,2.53470789977338,24,ENST00000528896,ENSG00000007202,-0.2116606979421667,459800000,253.7,7325,8127,8384,6851,6953,6878,7945,6894
215,215_ENST00000432992_O60861__GAS7,0.1555250465959814,0.1938991613539029,no,78301.47238008081,64076.279270300714,66659.59600090602,66056.71759319908,64764.63426864467,57353.276762370115,69679.11588376253,62724.876208071284,-0.15168860018873845,5.121901079645354,0.8081996598687547,5,ENST00000432992,ENSG00000007237,-0.15168860018873845,54195000,54.371,4756,3962,4125,4091,4000,3538,4281,3876
216,216_ENST00000585934_O75865_B7TZ90_TRAPPC6A,0.005726434279839887,0.010322752768934544,med,82987.8295549902,101496.61898257601,103638.96216971494,122420.3756262036,120021.2671064774,137045.99337603856,96041.13690242705,126495.87870290653,0.39736599506399584,5.347402259524125,2.242115719153019,9,ENST00000585934,ENSG00000007255,0.39736599506399584,58370000,17.604,9976,12419,12692,15005,14671,16732,11695,15469
218,218_ENST00000561734_Q9UJJ7__RPUSD1,0.0859759001200495,0.11426924384437634,no,17657.85167599492,38098.958901495644,39208.814191518555,44233.13168303672,49772.644235645545,43633.63065342502,31655.208256336377,45879.80219070243,0.535416284299876,4.889497849740055,1.0656232686594913,3,ENST00000561734,ENSG00000007376,0.535416284299876,269650000,34.755,14255,31307,32246,36411,40859,35776,25936,37682
219,219_ENST00000262316_Q96CC6__RHBDF1,3.8615820027406254e-06,2.9481631491027477e-05,high,565254.9197411338,599971.576499666,608115.1311994366,417935.6090811908,427433.3301741158,417648.21652842674,591113.8758134121,421005.7185945778,-0.48959625702028825,6.005231832783136,5.413234738254169,25,ENST00000262316,ENSG00000007384,-0.48959625702028825,2797900000,97.4,129428,139833,141850,97577,99522,97125,137037,98074
220,220_ENST00000397783_Q9NQ29_Q1W6G4_LUC7L,1.2562918897356835e-05,7.019323300409049e-05,high,442057.2902277621,456396.86454292154,462413.61637522915,367345.28628438635,357930.130257323,362185.8173646061,453622.5903819709,362487.0779687718,-0.32356292172319295,5.911748522919655,4.9009094438999155,22,ENST00000397783,ENSG00000007392,-0.32356292172319295,3754200000,38.405,427170,448912,455211,361952,351712,355460,443764,356374
221,221_ENST00000007390_Q9UJK0__TSR3,0.00877231097578885,0.015014471290686138,med,272637.63720958016,279705.90647647413,285182.6221985742,262987.6231227519,259372.68609053182,252524.94782962927,279175.3886282095,258295.085680971,-0.11215156791394854,5.730354611477319,2.056885981112704,17,ENST00000007390,ENSG00000007520,-0.11215156791394854,512010000,33.596,62368,65130,66460,61344,60335,58671,64652,60116
222,222_ENST00000409527_Q9BRB3__PIGQ,0.027309311967613378,0.040969070588185316,med,237403.40030130887,216898.9135750972,218456.6601869013,211871.30403985054,199439.22787358216,203001.00775515244,224252.9913544358,204770.51322286171,-0.13111924621005638,5.632481086190758,1.5636892413627548,15,ENST00000409527,ENSG00000007541,-0.13111924621005638,386960000,65.343,26437,24586,24783,24058,22585,22960,25268,23201
223,223_ENST00000338863__A0A1X7SBS4_TEAD3,0.02127750859045542,0.03283434873587672,med,199664.07024869227,192031.64014745885,197556.9910335486,181005.84197168166,186455.61247436417,185958.03141597152,196417.56714323326,184473.1619540058,-0.09051302549241648,5.580800402036344,1.6720792254729278,14,ENST00000338863,ENSG00000007866,-0.09051302549241648,224470000,48.658,19510,19100,19666,18035,18527,18455,19425,18339
224,224_ENST00000377577_Q9NVH1__DNAJC11,0.7014111667402869,0.7406141843447874,no,2037577.5904554923,2035487.2434104863,2058921.1204680714,2034974.4316518712,2021721.4272334764,2048969.00944149,2043995.31811135,2035221.6227756126,-0.00620598828312426,6.610576802577394,0.15402732426135535,40,ENST00000377577,ENSG00000007923,-0.00620598828312426,6550500000,63.277,417164,424188,429430,424821,420902,426054,423594,423925
226,226_ENST00000262193_P20618_A0A140VK45_PSMB1,0.0016020495154380698,0.0034577568708205005,high,5453567.408628789,5438674.525341081,5516027.857600158,5222511.925399374,5119085.453309859,5175286.846915958,5469423.263856676,5172294.741875065,-0.08058422358763662,7.027011746396892,2.7953240650625197,47,ENST00000262193,ENSG00000008018,-0.08058422358763662,49750000000,26.489,7764927,7882178,8000967,7582102,7411656,7483889,7882690,7492549
232,232_ENST00000341991_O95544_A0A024R058_NADK,0.24573153174679474,0.2934669743261959,no,118788.25824710539,128808.03246415943,127355.24981391775,122515.05495770105,113030.08958382157,122942.15303884707,124983.84684172751,119495.76586012323,-0.06478215065171322,5.388242648898286,0.6095391122012231,10,ENST00000341991,ENSG00000008130,-0.06478215065171322,317040000,49.228,25245,27864,27573,26549,24427,26537,26894,25837
234,234_ENST00000455385_Q16563__SYPL1,3.832939978454315e-05,0.00016334753230896865,high,1719349.2946799207,1840604.1065334247,1857123.453831286,2280825.0957735847,2240263.8207014324,2254808.8413896905,1805692.285014877,2258632.585954902,0.3228975466170402,6.60898841483456,4.41646798148402,40,ENST00000455385,ENSG00000008282,0.3228975466170402,9160300000,26.410999999999998,1183700,1289835,1302500,1601117,1568349,1576607,1258678,1582024
236,236_ENST00000357122_O60271__SPAG9,5.613048798870218e-06,3.89517448626871e-05,high,2140734.4748141016,2261662.779463057,2238446.8038305626,2800509.426437369,2838599.663224835,2784053.9453656673,2213614.686035907,2807721.011675957,0.34299546929240754,6.700819256783697,5.250801182083208,42,ENST00000357122,ENSG00000008294,0.34299546929240754,8508900000,144.68,202279,217526,215473,269823,272746,267178,211759,269915
238,238_ENST00000417368_Q9UDR5_A4D0W4_AASS,4.199637259006924e-05,0.00017534522908250956,high,1290937.633775015,1253547.588273355,1268490.683758656,1437442.6506457387,1455980.8149780405,1469367.3773768211,1270991.968602342,1454263.6143335334,0.19433389627908465,6.435407238008506,4.376788219891388,36,ENST00000417368,ENSG00000008311,0.19433389627908465,2805700000,102.13,104985,103767,105092,119198,120405,121364,104614,120322
240,240_ENST00000396210_P10620_A0A024RAX2_MGST1,0.004396151035643555,0.008256537231621544,high,1867923.7214116196,2076222.9109762376,2115163.5024738642,2304810.5264196056,2361020.523365488,2309278.153644989,2019770.044953907,2325036.401143361,0.20306225498541872,6.637970434118579,2.3569273952249414,41,ENST00000396210,ENSG00000008394,0.20306225498541872,35282000000,17.598,6953757,7867392,8021649,8748812,8937711,8731178,7614266,8805900
243,243_ENST00000648219_Q11201_A0A024R9L6_ST3GAL1,0.00018006926352305555,0.0005601612231021359,high,281497.1129639721,290074.9854932109,295092.5299079949,245166.8689497873,228665.98169881484,226794.96883610424,288888.2094550593,233542.60649490214,-0.30682555070051754,5.7180287861887376,3.7445604116753333,17,ENST00000648219,ENSG00000008513,-0.30682555070051754,456310000,39.075,50763,53246,54212,45081,41932,41538,52740,42850
245,245_ENST00000394126__A0A0B4J1W0_MED24,0.010703060711549868,0.017888192017700644,med,526487.0758365706,566290.5859078014,550477.9381199,515045.04342040926,495937.79044481495,502010.4478483275,547751.866621424,504331.0939045172,-0.11915132002005385,6.022049986850111,1.9704920110943691,25,ENST00000394126,ENSG00000008838,-0.11915132002005385,1193400000,113.01,42633,46677,45411,42527,40838,41287,44907,41550
246,246_ENST00000233099_Q9P2D3__HEATR5B,0.009579009453758126,0.01620519740923388,med,961955.7674285952,971082.7661299276,960856.1026633694,925648.2642734086,917024.5841405718,927653.5155494012,964631.5454072974,923442.1213211272,-0.06295644983143488,6.2760189351048,2.0186793981248616,32,ENST00000233099,ENSG00000008869,-0.06295644983143488,1196800000,224.3,21932,22536,22317,21519,21261,21481,22261,21420
247,247_ENST00000480708_Q99442__SEC62,7.551096779039864e-06,4.810211122130289e-05,high,1362220.772028743,1400936.640011256,1388849.3812510532,1113218.5398955802,1141922.593538215,1091593.1049026875,1384002.2644303506,1115578.079445494,-0.31105481191965123,6.397867100817014,5.1219899635376125,35,ENST00000480708,ENSG00000008952,-0.31105481191965123,5336300000,45.861000000000004,511586,535532,531356,426290,436088,416359,526158,426245
248,248_ENST00000521262_P60866__RPS20,0.00306130645610927,0.00599785981847275,high,2603463.8751354446,2555422.4912497154,2469153.0548183257,2327954.363007871,2388622.0554029862,2303761.0041532,2542679.8070678287,2340112.474188019,-0.11977192613471967,6.688668249366413,2.5140931926060976,42,ENST00000521262,ENSG00000008988,-0.11977192613471967,49042000000,13.373,15774788,15760542,15241206,14382684,14717214,14177042,15592178,14425646
249,249_ENST00000339438_O75534_A0A024R0K2_CSDE1,0.04096757468780153,0.05899007481498538,low,4454788.808639411,5093717.485909285,5007596.724267788,4440671.045744872,4366035.760155215,4473605.74336934,4852034.339605494,4426770.849756476,-0.13233506620540245,6.96749205670654,1.387559745856039,46,ENST00000339438,ENSG00000009307,-0.13233506620540245,22205000000,85.74600000000001,1003028,1167393,1148615,1019502,999630,1023010,1106345,1014047
250,250_ENST00000348165_Q15386__UBE3C,0.0005665618732206464,0.001438167967147825,high,2696844.7862478285,2721050.012329555,2743053.455186538,2520048.2066904763,2560768.452584226,2520936.070511803,2720316.084587974,2533917.576595502,-0.10240469663720636,6.720509382402502,3.2467526546779486,42,ENST00000348165,ENSG00000009335,-0.10240469663720636,6699100000,123.92,223853,229901,231954,213290,216145,212523,228569,213986
251,251_ENST00000435970_O60673__REV3L,0.05338209974401317,0.07468285046953856,low,22179.23930237424,25248.707405754016,26792.745939919685,27927.246814031343,27794.92435078745,28065.237905685895,24740.23088268265,27929.136356834893,0.17491199833397741,4.721558100851564,1.272604347571675,1,ENST00000435970,ENSG00000009413,0.17491199833397741,26440000,344.15,261,303,322,336,333,336,295,335
253,253_ENST00000530324__E9PQL1_FAM76A,0.0006472699933796423,0.0016094551801936043,high,32769.87698578527,30161.98440055955,30753.334480767633,39660.11997170986,37760.53012853687,38757.473620772966,31228.39862237082,38726.041240339895,0.31044543924174806,4.844815283469515,3.1889145258597216,2,ENST00000530324,ENSG00000009780,0.31044543924174806,37095000,33.143,4230,3963,4044,5221,4957,5082,4079,5086
254,254_ENST00000261534_Q9UKY4__POMT2,0.18106585489931412,0.22246025233153682,no,121354.4512242396,144028.35916372662,135746.61320918208,126512.62673203787,122972.08878811786,124757.79678069036,133709.80786571608,124747.50410028204,-0.10009434273746785,5.412388823218993,0.7421634405028436,10,ENST00000261534,ENSG00000009830,-0.10009434273746785,424490000,84.213,19094,23067,21759,20298,19676,19937,21306,19970
255,255_ENST00000620996__A0A087WY55_VTA1,0.00026484769951464306,0.0007646394028777667,high,1458249.3425619795,1537030.8021059262,1573661.8485220892,1761982.3591675553,1774760.3511084907,1773914.0293235735,1522980.664396665,1770218.913199873,0.21703015583545163,6.517618051034544,3.5770037950237783,38,ENST00000620996,ENSG00000009844,0.21703015583545163,4769500000,31.101999999999997,547822,587742,602252,674936,677975,676825,579272,676578
256,256_ENST00000404251_Q9UIG0__BAZ1B,0.00046921398315518406,0.0012279397231919728,high,1782587.6216164422,1797368.7502761383,1807967.611958223,1938611.9120389104,1963885.3222733235,1919566.7759068029,1795974.661283601,1940688.0034063456,0.11180120462977149,6.5724838927448905,3.328629053852658,40,ENST00000404251,ENSG00000009954,0.11180120462977149,6893200000,170.9,155234,159320,160394,172140,173908,169776,158316,171941
257,257_ENST00000011619_Q96S59_A0A024QZW3_RANBP9,0.657020936166375,0.7001886244332128,no,496038.9924967639,416188.9090342718,420243.07834728557,434883.2094192344,423047.9551826317,440830.27557483467,444156.9932927738,432920.48005890026,-0.036967655410231275,5.9430379568359095,0.18242079129766162,23,ENST00000011619,ENSG00000010017,-0.036967655410231275,1495500000,77.846,87654,74859,75651,78358,76017,79116,79388,77830
